MJACCTTYPCD,PHUONG THUC CHO VAY,LOAIKH,SEX,BASE_BAL,DUNO_QD,CURRENCYCD,THOIHAN,DESC_TIME,MJACCTTYPDESC,PARENTORGNAME,LAISUAT,MUCDICHVAY,NHOMNOMOI
CNS,THE TIN DUNG,1,0,4500000.0,4121013.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,0.0,1840-CV master-Visa-JCB card,1
MTG,CV TUNG LAN LAI DINH KY,1,1,120000000.0,120000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN VINH LONG,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,11.1,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,1,6000000.0,26735357.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,CV TUNG LAN LAI DINH KY,1,1,28662000.0,22662000.0,VND,6,Vay ngan han,Vay Tieu dung,KLB - CN DA NANG,8.8,1850-CV the chap STK,1
CNS,THE TIN DUNG,1,0,20000000.0,42631671.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,46999000.0,66629627.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,4
CNS,THE TIN DUNG,1,0,34999800.0,72323516.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,0,30000000.0,43971882.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,0.0,1840-CV master-Visa-JCB card,4
MTG,CV TUNG LAN LAI DINH KY,1,1,270000000.0,270000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,11.1,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN DONG THAP,13.6,0710-HD Thuong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,620000000.0,620000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DONG THAP,10.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DONG THAP,13.6,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,40000000.0,40000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,30000000.0,30000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
CNS,CV THAU CHI,1,1,2149008.0,12986534.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,10.2,1860-CV CBCNV KLB,1
CNS,CV TUNG LAN LAI DINH KY,1,1,2000000.0,2000000.0,VND,9,Vay ngan han,Vay Tieu dung,KLB - CN DONG THAP,9.4,1810-CV mua tra gop hang TD,1
CNS,CV THAU CHI,1,1,22315534.0,24886516.0,VND,11,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,10.2,1860-CV CBCNV KLB,1
CML,CV TUNG LAN LAI DINH KY,1,1,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN CA MAU,11.3,0710-HD Thuong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,120000000.0,114000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BEN TRE,13.7,1870-CV TG Sinh hoat Tieu dung,1
MTG,CV TUNG LAN LAI DINH KY,1,1,170000000.0,170000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,50000000.0,50000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,13.8,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,1,10006111.0,63587374.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,0.0,1840-CV master-Visa-JCB card,5
CNS,THE TIN DUNG,1,0,23690000.0,75797102.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,0.0,1840-CV master-Visa-JCB card,5
CML,CV TUNG LAN LAI DINH KY,1,1,600000000.0,600000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BAC LIEU,10.99,0710-HD Thuong nghiep,5
CML,CV TUNG LAN LAI DINH KY,1,1,350000000.0,350000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BAC LIEU,11.5,0710-HD Thuong nghiep,4
CML,CV TUNG LAN LAI DINH KY,1,1,350000000.0,350000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BAC LIEU,11.5,0710-HD Thuong nghiep,4
CNS,THE TIN DUNG,1,1,10000000.0,16467464.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,0.0,1840-CV master-Visa-JCB card,3
CML,CV TUNG LAN LAI DINH KY,1,0,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BINH THUAN,11.3,1816-CV Bo sung von luu dong,1
CNS,THE TIN DUNG,1,0,30000000.0,54853663.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BAC LIEU,0.0,1840-CV master-Visa-JCB card,1
MTG,CV TUNG LAN LAI DINH KY,1,1,350000000.0,350000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN AN GIANG,11.1,0111-Nong nghiep,1
CNS,CV THAU CHI,1,1,149065.0,1265056.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,12.3,1861-CV TG CBCNV ngoai KLB,1
CNS,CV THAU CHI,1,0,4593599.0,17827694.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN VINH LONG,12.5,1861-CV TG CBCNV ngoai KLB,1
MTG,CV TUNG LAN LAI DINH KY,1,1,70000000.0,70000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,200000000.0,200000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN KHANH HOA,12.9,1816-CV Bo sung von luu dong,1
MTG,CV TUNG LAN LAI DINH KY,1,0,85000000.0,85000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,450000000.0,450000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,180000000.0,180000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,205000000.0,205000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,150000000.0,150000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN HAU GIANG,12.9,1894-Kinh doanh Ca the,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,200000000.0,200000000.0,VND,37,Vay trung han,Vay Tieu dung,KLB - CN HAU GIANG,13.7,1830-CV Sua chua Nha de o,1
MTG,CV TUNG LAN LAI DINH KY,1,1,70000000.0,70000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BEN TRE,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,255000000.0,255000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,60000000.0,60000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,170000000.0,138000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,120000000.0,120000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN RACH GIA,12.9,1894-Kinh doanh Ca the,1
MTG,CV TUNG LAN LAI DINH KY,1,1,50000000.0,50000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN VINH LONG,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,150000000.0,150000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,450000000.0,450000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN KHANH HOA,11.1,0210-Nuoi trong thuy san,1
CML,CV TUNG LAN LAI DINH KY,1,0,2000000000.0,2000000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN LAM DONG,11.0,1894-Kinh doanh Ca the,1
CML,CV TUNG LAN LAI DINH KY,2,1,200000000.0,200000000.0,VND,0,Vay ngan han,Vay Cong Thuong,KLB - CN HA NOI,11.0,1816-CV Bo sung von luu dong,1
CNS,CV TUNG LAN LAI DINH KY,1,1,150000000.0,150000000.0,VND,8,Vay ngan han,Vay Tieu dung,KLB - CN HAI PHONG,10.1,1850-CV the chap STK,1
MTG,CV TUNG LAN LAI DINH KY,1,0,600000000.0,600000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.0,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,440000000.0,440000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,400000000.0,400000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,140000000.0,140000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,70000000.0,70000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,2,1,28904934088.0,28904934088.0,VND,6,Vay ngan han,Vay Cong Thuong,KLB - CN LONG AN,9.0,1816-CV Bo sung von luu dong,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,205000000.0,191400000.0,VND,24,Vay trung han,Vay Tieu dung,KLB - CN HAI PHONG,12.1,"1899-DV Ca nhan,gia dinh khac",1
MTG,CV TUNG LAN LAI DINH KY,1,0,1000000000.0,1000000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN PHU QUOC,10.8,0211-Nuoi trong thuy san bien,1
CML,CV TUNG LAN LAI DINH KY,1,1,80000000.0,80000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN HAU GIANG,11.1,1894-Kinh doanh Ca the,1
CML,CV TUNG LAN LAI DINH KY,1,0,400000000.0,400000000.0,VND,11,Vay ngan han,Vay Cong Thuong,KLB - CN HAU GIANG,11.1,1816-CV Bo sung von luu dong,1
CML,CV TUNG LAN LAI DINH KY,1,1,210000000.0,197000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN KHANH HOA,11.1,1816-CV Bo sung von luu dong,1
CML,CV TUNG LAN LAI DINH KY,1,0,50000000.0,43000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN RACH GIA,13.8,0710-HD Thuong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,50000000.0,42500000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,60000000.0,60000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,150000000.0,150000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN LAM DONG,13.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,400000000.0,400000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN LAM DONG,11.3,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,210000000.0,210000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN KHANH HOA,11.1,1816-CV Bo sung von luu dong,1
MTG,CV TUNG LAN LAI DINH KY,1,1,150000000.0,150000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,1250000000.0,1250000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN LAM DONG,11.0,1894-Kinh doanh Ca the,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,300000000.0,300000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN LAM DONG,12.1,"1899-DV Ca nhan,gia dinh khac",1
MTG,CV TUNG LAN LAI DINH KY,1,1,490000000.0,490000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0210-Nuoi trong thuy san,1
CML,CV TUNG LAN LAI DINH KY,1,0,700000000.0,700000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN CA MAU,10.8,0710-HD Thuong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,380000000.0,380000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN SAI GON,11.3,1894-Kinh doanh Ca the,2
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,210000000.0,210000000.0,VND,37,Vay trung han,Vay Tieu dung,KLB - CN DONG THAP,12.0,1830-CV Sua chua Nha de o,1
CNS,CV TUNG LAN LAI DINH KY,1,0,600000000.0,600000000.0,VND,6,Vay ngan han,Vay Tieu dung,KLB - CN RACH GIA,9.31,1850-CV the chap STK,1
CNS,THE TIN DUNG,1,1,35000.0,47668.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN PHU YEN,0.0,1870-CV TG Sinh hoat Tieu dung,1
MTG,CV TUNG LAN LAI DINH KY,1,0,1000000000.0,1000000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,10.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,200000000.0,200000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,120000000.0,120000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,500000000.0,500000000.0,VND,6,Vay ngan han,Vay Cong Thuong,KLB - CN VINH LONG,10.8,1816-CV Bo sung von luu dong,1
MTG,CV TUNG LAN LAI DINH KY,1,0,280000000.0,280000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,130000000.0,130000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN SOC TRANG,12.9,0111-Nong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,60000000.0,56000000.0,VND,61,Vay trung han,Vay Tieu dung,KLB - CN BINH DUONG,14.2,1870-CV TG Sinh hoat Tieu dung,1
MTG,CV TUNG LAN LAI DINH KY,1,1,490000000.0,490000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CA MAU,11.1,0210-Nuoi trong thuy san,1
MTG,CV TUNG LAN LAI DINH KY,1,0,400000000.0,400000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
CNS,CV THAU CHI,1,0,200000000.0,200000000.0,VND,11,Vay ngan han,Vay Tieu dung,KLB - CN LONG AN,14.4,1870-CV TG Sinh hoat Tieu dung,1
MTG,CV TUNG LAN LAI DINH KY,1,1,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
CML,"CV TUNG LAN GOC, LAI D.KY",1,1,300000000.0,280000000.0,VND,61,Vay trung han,Vay Cong Thuong,KLB - CN BAC LIEU,12.0,"1813-CV mua may moc, PTVT",1
MTG,CV TUNG LAN LAI DINH KY,1,1,230000000.0,230000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,10.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,40000000.0,40000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,40000000.0,40000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BAC LIEU,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,35000000.0,35000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
CNS,CV TUNG LAN LAI DINH KY,1,0,1000000000.0,1000000000.0,VND,5,Vay ngan han,Vay Tieu dung,KLB - CN TAY NINH,10.1,1850-CV the chap STK,1
CML,CV TUNG LAN LAI DINH KY,1,1,500000000.0,500000000.0,VND,9,Vay ngan han,Vay Cong Thuong,KLB - CN PHU YEN,10.8,0210-Nuoi trong thuy san,1
CML,CV TUNG LAN LAI DINH KY,1,0,600000000.0,600000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN TAY NINH,10.8,1816-CV Bo sung von luu dong,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,0,500000000.0,484000000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN HAI PHONG,12.0,"1822-CV mua,nhan,nhuong BDS",1
MTG,CV TUNG LAN LAI DINH KY,1,1,190000000.0,190000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN PHU YEN,13.1,0210-Nuoi trong thuy san,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,750000000.0,647500000.0,VND,244,Vay dai han,Vay Tieu dung,KLB - CN BA RIA - VUNG TAU,12.1,"1822-CV mua,nhan,nhuong BDS",1
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,80000000.0,80000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,200000000.0,200000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.3,0111-Nong nghiep,1
CNS,CV THAU CHI,1,1,90000000.0,90000000.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN BINH THUAN,14.4,1870-CV TG Sinh hoat Tieu dung,1
MTG,CV TUNG LAN LAI DINH KY,1,1,170000000.0,220000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,280000000.0,280000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,11.1,0111-Nong nghiep,1
CNS,THE TIN DUNG,1,0,10000000.0,9013647.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,0.0,1840-CV master-Visa-JCB card,1
CNS,THE TIN DUNG,1,1,10000000.0,8848302.0,VND,37,Vay ngan han,Vay Tieu dung,KLB - CN BEN TRE,0.0,1840-CV master-Visa-JCB card,1
CML,CV TUNG LAN LAI DINH KY,1,0,80000000.0,80000000.0,VND,8,Vay ngan han,Vay Cong Thuong,KLB - CN BINH DINH,11.0,1894-Kinh doanh Ca the,1
CML,CV TUNG LAN LAI DINH KY,1,0,50000000.0,50000000.0,VND,1,Vay ngan han,Vay Cong Thuong,KLB - CN BINH DINH,11.0,1894-Kinh doanh Ca the,1
MTG,CV TUNG LAN LAI DINH KY,1,1,80000000.0,80000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BEN TRE,13.4,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,168000000.0,168000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BEN TRE,12.9,0710-HD Thuong nghiep,1
MTG,"CV TUNG LAN GOC, LAI D.KY",1,1,40000000.0,32000000.0,VND,24,Vay trung han,Vay Nong Nghiep,KLB - CN BEN TRE,14.6,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,100000000.0,70000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BAC LIEU,13.4,0710-HD Thuong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CA MAU,11.3,0210-Nuoi trong thuy san,1
MTG,CV TUNG LAN LAI DINH KY,1,0,500000000.0,500000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN CA MAU,11.3,0210-Nuoi trong thuy san,1
CNS,CV THAU CHI,1,1,2492331.0,14559248.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN HA NOI,10.2,1860-CV CBCNV KLB,4
CML,CV TUNG LAN LAI DINH KY,1,1,320000000.0,320000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN SOC TRANG,11.3,1816-CV Bo sung von luu dong,1
MTG,CV TUNG LAN LAI DINH KY,1,1,300000000.0,300000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,1200000000.0,1200000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN TRA VINH,9.3,0710-HD Thuong nghiep,1
CNS,"CV TUNG LAN GOC, LAI D.KY",1,1,250000000.0,234000000.0,VND,122,Vay dai han,Vay Tieu dung,KLB - CN CAN THO,12.0,1830-CV Sua chua Nha de o,1
MTG,CV TUNG LAN LAI DINH KY,1,1,25000000.0,25000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN AN GIANG,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,250000000.0,250000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN AN GIANG,11.1,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,480000000.0,480000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BINH DINH,11.1,1894-Kinh doanh Ca the,1
MTG,CV TUNG LAN LAI DINH KY,1,1,110000000.0,110000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN DAK LAK,12.9,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,1,735000000.0,735000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN BINH DINH,10.8,1894-Kinh doanh Ca the,1
CNS,CV THAU CHI,1,1,105000000.0,105000000.0,VND,12,Vay ngan han,Vay Tieu dung,KLB - CN BINH DINH,14.0,"1899-DV Ca nhan,gia dinh khac",1
MTG,CV TUNG LAN LAI DINH KY,1,0,50000000.0,50000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN AN GIANG,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,20000000.0,20000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,50000000.0,50000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,400000000.0,400000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,11.1,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,1,155000000.0,155000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,12.9,0111-Nong nghiep,1
CNS,CV TUNG LAN LAI DINH KY,1,1,200000000.0,200000000.0,VND,10,Vay ngan han,Vay Tieu dung,KLB - CN SAI GON,9.92,1850-CV the chap STK,1
MTG,CV TUNG LAN LAI DINH KY,1,0,50000000.0,50000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN TRA VINH,13.8,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,400000000.0,400000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN BEN TRE,11.1,0111-Nong nghiep,1
CML,CV TUNG LAN LAI DINH KY,1,0,180000000.0,180000000.0,VND,12,Vay ngan han,Vay Cong Thuong,KLB - CN RACH GIA,12.9,0710-HD Thuong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,100000000.0,100000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN RACH GIA,13.4,0111-Nong nghiep,1
MTG,CV TUNG LAN LAI DINH KY,1,0,640000000.0,640000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN KHANH HOA,10.8,0210-Nuoi trong thuy san,1
MTG,CV TUNG LAN LAI DINH KY,1,0,90000000.0,90000000.0,VND,12,Vay ngan han,Vay Nong Nghiep,KLB - CN TRA VINH,13.4,0210-Nuoi trong thuy san,1
